[2026-06-17 15:26:20] PROTO: TCP | SRC: 185.220.101.4:3389 -> DST: 192.168.1.1:443 | LEN: 1222 | FLAGS: A
[2026-06-17 15:29:30] PROTO: UDP | SRC: 10.0.0.12:12345 -> DST: 8.8.4.4:22 | LEN: 1152 | FLAGS: 
[2026-06-17 15:29:30] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 1340 | FLAGS: 
[2026-06-17 15:29:31] PROTO: DNS | SRC: 192.168.1.10:58341 -> DST: 192.168.1.100:53 | LEN: 258 | FLAGS: 
[2026-06-17 15:29:31] PROTO: DNS | SRC: 185.220.101.4:56765 -> DST: 192.168.1.100:53 | LEN: 1033 | FLAGS: 
[2026-06-17 15:29:31] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 192.168.1.1:None | LEN: 943 | FLAGS: 
[2026-06-17 15:29:31] PROTO: ARP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 1392 | FLAGS: 
[2026-06-17 15:29:32] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 192.168.1.100:None | LEN: 318 | FLAGS: 
[2026-06-17 15:29:32] PROTO: UDP | SRC: 172.16.5.25:53 -> DST: 192.168.1.1:22 | LEN: 480 | FLAGS: 
[2026-06-17 15:29:33] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 10.0.0.254:None | LEN: 1021 | FLAGS: 
[2026-06-17 15:29:33] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 192.168.1.100:None | LEN: 981 | FLAGS: 
[2026-06-17 15:29:33] PROTO: ARP | SRC: 185.220.101.4:None -> DST: 192.168.1.100:None | LEN: 1205 | FLAGS: 
[2026-06-17 15:29:34] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 8.8.4.4:None | LEN: 942 | FLAGS: 
[2026-06-17 15:29:34] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 10.0.0.1:None | LEN: 621 | FLAGS: 
[2026-06-17 15:29:34] PROTO: DNS | SRC: 185.220.101.4:53252 -> DST: 192.168.1.1:53 | LEN: 362 | FLAGS: 
[2026-06-17 15:29:34] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 8.8.4.4:None | LEN: 1488 | FLAGS: 
[2026-06-17 15:29:35] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 10.0.0.1:None | LEN: 113 | FLAGS: 
[2026-06-17 15:29:35] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 192.168.1.100:None | LEN: 725 | FLAGS: 
[2026-06-17 15:29:36] PROTO: UDP | SRC: 192.168.1.15:21 -> DST: 8.8.4.4:3389 | LEN: 695 | FLAGS: 
[2026-06-17 15:29:36] PROTO: UDP | SRC: 172.16.5.25:21 -> DST: 10.0.0.254:53 | LEN: 102 | FLAGS: 
[2026-06-17 15:29:36] PROTO: ARP | SRC: 192.168.1.15:None -> DST: 192.168.1.100:None | LEN: 506 | FLAGS: 
[2026-06-17 15:29:37] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 10.0.0.1:None | LEN: 1346 | FLAGS: 
[2026-06-17 15:29:37] PROTO: TCP | SRC: 192.168.1.15:445 -> DST: 192.168.1.100:445 | LEN: 999 | FLAGS: A
[2026-06-17 15:29:38] PROTO: UDP | SRC: 8.8.8.8:22 -> DST: 10.0.0.1:445 | LEN: 829 | FLAGS: 
[2026-06-17 15:29:38] PROTO: TCP | SRC: 10.0.0.4:12443 -> DST: 10.0.0.254:1000 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:38] PROTO: TCP | SRC: 10.0.0.4:15476 -> DST: 10.0.0.254:1001 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:38] PROTO: TCP | SRC: 10.0.0.4:33993 -> DST: 10.0.0.254:1002 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:38] PROTO: TCP | SRC: 10.0.0.4:6701 -> DST: 10.0.0.254:1003 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:38] PROTO: TCP | SRC: 10.0.0.4:28433 -> DST: 10.0.0.254:1004 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:38] PROTO: TCP | SRC: 10.0.0.4:52052 -> DST: 10.0.0.254:1005 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:38] PROTO: TCP | SRC: 10.0.0.4:10498 -> DST: 10.0.0.254:1006 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:38] PROTO: TCP | SRC: 10.0.0.4:1350 -> DST: 10.0.0.254:1007 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:38] PROTO: TCP | SRC: 10.0.0.4:60076 -> DST: 10.0.0.254:1008 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:38] PROTO: TCP | SRC: 10.0.0.4:61550 -> DST: 10.0.0.254:1009 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:57352 -> DST: 10.0.0.254:1010 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:39062 -> DST: 10.0.0.254:1011 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:4381 -> DST: 10.0.0.254:1012 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:12920 -> DST: 10.0.0.254:1013 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:34857 -> DST: 10.0.0.254:1014 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:6476 -> DST: 10.0.0.254:1015 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:4806 -> DST: 10.0.0.254:1016 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:58488 -> DST: 10.0.0.254:1017 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:48132 -> DST: 10.0.0.254:1018 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:59760 -> DST: 10.0.0.254:1019 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:56069 -> DST: 10.0.0.254:1020 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:57731 -> DST: 10.0.0.254:1021 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:13457 -> DST: 10.0.0.254:1022 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:22240 -> DST: 10.0.0.254:1023 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:39] PROTO: TCP | SRC: 10.0.0.4:51409 -> DST: 10.0.0.254:1024 | LEN: 60 | FLAGS: S
[2026-06-17 15:29:40] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 192.168.1.1:None | LEN: 48 | FLAGS: 
[2026-06-17 15:29:40] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 192.168.1.100:None | LEN: 924 | FLAGS: 
[2026-06-17 15:29:41] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 192.168.1.100:None | LEN: 1210 | FLAGS: 
[2026-06-17 15:29:41] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 10.0.0.1:None | LEN: 766 | FLAGS: 
[2026-06-17 15:29:41] PROTO: UDP | SRC: 8.8.8.8:443 -> DST: 10.0.0.254:23 | LEN: 1106 | FLAGS: 
[2026-06-17 15:29:42] PROTO: DNS | SRC: 185.220.101.4:2821 -> DST: 10.0.0.1:53 | LEN: 285 | FLAGS: 
[2026-06-17 15:29:42] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.1:None | LEN: 621 | FLAGS: 
[2026-06-17 15:29:43] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 10.0.0.1:None | LEN: 653 | FLAGS: 
[2026-06-17 15:29:43] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 192.168.1.100:None | LEN: 236 | FLAGS: 
[2026-06-17 15:29:43] PROTO: DNS | SRC: 8.8.8.8:23002 -> DST: 10.0.0.1:53 | LEN: 496 | FLAGS: 
[2026-06-17 15:29:43] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 192.168.1.100:None | LEN: 166 | FLAGS: 
[2026-06-17 15:29:44] PROTO: TCP | SRC: 192.168.1.15:53 -> DST: 192.168.1.100:445 | LEN: 1094 | FLAGS: S
[2026-06-17 15:29:44] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 10.0.0.1:None | LEN: 531 | FLAGS: 
[2026-06-17 15:29:44] PROTO: TCP | SRC: 172.16.5.25:12345 -> DST: 192.168.1.1:443 | LEN: 1423 | FLAGS: A
[2026-06-17 15:29:45] PROTO: UDP | SRC: 10.0.0.4:53 -> DST: 192.168.1.100:443 | LEN: 1380 | FLAGS: 
[2026-06-17 15:29:45] PROTO: DNS | SRC: 8.8.8.8:41336 -> DST: 192.168.1.100:53 | LEN: 530 | FLAGS: 
[2026-06-17 15:29:46] PROTO: TCP | SRC: 10.0.0.12:23 -> DST: 192.168.1.100:21 | LEN: 85 | FLAGS: A
[2026-06-17 15:29:46] PROTO: DNS | SRC: 8.8.8.8:53065 -> DST: 10.0.0.254:53 | LEN: 321 | FLAGS: 
[2026-06-17 15:29:46] PROTO: TCP | SRC: 10.0.0.12:53 -> DST: 192.168.1.1:3389 | LEN: 587 | FLAGS: A
[2026-06-17 15:29:47] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 192.168.1.100:None | LEN: 569 | FLAGS: 
[2026-06-17 15:29:47] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 8.8.4.4:None | LEN: 191 | FLAGS: 
[2026-06-17 15:29:47] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 192.168.1.1:None | LEN: 173 | FLAGS: 
[2026-06-17 15:29:48] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 192.168.1.100:None | LEN: 1130 | FLAGS: 
[2026-06-17 15:29:48] PROTO: UDP | SRC: 10.0.0.12:21 -> DST: 10.0.0.1:8080 | LEN: 607 | FLAGS: 
[2026-06-17 15:29:49] PROTO: TCP | SRC: 10.0.0.12:445 -> DST: 8.8.4.4:445 | LEN: 1368 | FLAGS: S
[2026-06-17 15:29:49] PROTO: UDP | SRC: 8.8.8.8:12345 -> DST: 8.8.4.4:21 | LEN: 669 | FLAGS: 
[2026-06-17 15:29:49] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 192.168.1.1:None | LEN: 1291 | FLAGS: 
[2026-06-17 15:29:50] PROTO: TCP | SRC: 192.168.1.15:3389 -> DST: 10.0.0.254:443 | LEN: 1271 | FLAGS: S
[2026-06-17 15:29:50] PROTO: TCP | SRC: 192.168.1.15:3389 -> DST: 8.8.4.4:8080 | LEN: 386 | FLAGS: A
[2026-06-17 15:29:50] PROTO: DNS | SRC: 192.168.1.15:5622 -> DST: 8.8.4.4:53 | LEN: 404 | FLAGS: 
[2026-06-17 15:29:51] PROTO: TCP | SRC: 192.168.1.10:22 -> DST: 10.0.0.1:23 | LEN: 970 | FLAGS: S
[2026-06-17 15:29:51] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 10.0.0.254:None | LEN: 371 | FLAGS: 
[2026-06-17 15:29:52] PROTO: TCP | SRC: 172.16.5.25:22 -> DST: 10.0.0.254:80 | LEN: 519 | FLAGS: A
[2026-06-17 15:29:52] PROTO: TCP | SRC: 192.168.1.15:21 -> DST: 10.0.0.254:23 | LEN: 936 | FLAGS: A
[2026-06-17 15:29:52] PROTO: UDP | SRC: 172.16.5.25:22 -> DST: 192.168.1.100:21 | LEN: 292 | FLAGS: 
[2026-06-17 15:29:52] PROTO: TCP | SRC: 10.0.0.12:12345 -> DST: 8.8.4.4:23 | LEN: 726 | FLAGS: A
[2026-06-17 15:29:53] PROTO: DNS | SRC: 10.0.0.12:12434 -> DST: 10.0.0.1:53 | LEN: 670 | FLAGS: 
[2026-06-17 15:29:53] PROTO: TCP | SRC: 172.16.5.25:12345 -> DST: 192.168.1.1:53 | LEN: 76 | FLAGS: A
[2026-06-17 15:29:53] PROTO: UDP | SRC: 192.168.1.15:3389 -> DST: 10.0.0.1:21 | LEN: 1016 | FLAGS: 
[2026-06-17 15:29:53] PROTO: DNS | SRC: 8.8.8.8:25627 -> DST: 192.168.1.1:53 | LEN: 1280 | FLAGS: 
[2026-06-17 15:29:53] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 192.168.1.1:None | LEN: 469 | FLAGS: 
[2026-06-17 15:29:54] PROTO: DNS | SRC: 8.8.8.8:17033 -> DST: 192.168.1.100:53 | LEN: 1079 | FLAGS: 
[2026-06-17 15:29:54] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 10.0.0.254:None | LEN: 64 | FLAGS: 
[2026-06-17 15:29:54] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 10.0.0.1:None | LEN: 529 | FLAGS: 
[2026-06-17 15:29:55] PROTO: TCP | SRC: 8.8.8.8:445 -> DST: 192.168.1.1:53 | LEN: 232 | FLAGS: S
[2026-06-17 15:29:55] PROTO: DNS | SRC: 192.168.1.15:57225 -> DST: 10.0.0.1:53 | LEN: 382 | FLAGS: 
[2026-06-17 15:29:55] PROTO: DNS | SRC: 192.168.1.10:36887 -> DST: 10.0.0.1:53 | LEN: 415 | FLAGS: 
[2026-06-17 15:29:56] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 10.0.0.1:None | LEN: 338 | FLAGS: 
[2026-06-17 15:29:56] PROTO: DNS | SRC: 192.168.1.15:8622 -> DST: 192.168.1.100:53 | LEN: 1390 | FLAGS: 
[2026-06-17 15:29:56] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 192.168.1.100:None | LEN: 128 | FLAGS: 
[2026-06-17 15:29:57] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 10.0.0.1:None | LEN: 531 | FLAGS: 
[2026-06-17 15:29:57] PROTO: DNS | SRC: 8.8.8.8:7678 -> DST: 192.168.1.1:53 | LEN: 1200 | FLAGS: 
[2026-06-17 15:29:58] PROTO: DNS | SRC: 8.8.8.8:47291 -> DST: 192.168.1.1:53 | LEN: 990 | FLAGS: 
[2026-06-17 15:29:58] PROTO: UDP | SRC: 8.8.8.8:80 -> DST: 8.8.4.4:53 | LEN: 372 | FLAGS: 
[2026-06-17 15:29:58] PROTO: UDP | SRC: 10.0.0.12:8080 -> DST: 192.168.1.1:443 | LEN: 1305 | FLAGS: 
[2026-06-17 15:29:59] PROTO: DNS | SRC: 192.168.1.10:51438 -> DST: 10.0.0.1:53 | LEN: 999 | FLAGS: 
[2026-06-17 15:29:59] PROTO: DNS | SRC: 8.8.8.8:58484 -> DST: 8.8.4.4:53 | LEN: 605 | FLAGS: 
[2026-06-17 15:29:59] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 192.168.1.100:None | LEN: 717 | FLAGS: 
[2026-06-17 15:30:00] PROTO: TCP | SRC: 8.8.8.8:80 -> DST: 10.0.0.254:23 | LEN: 1263 | FLAGS: A
[2026-06-17 15:30:00] PROTO: TCP | SRC: 185.220.101.4:24635 -> DST: 10.0.0.254:1000 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:00] PROTO: TCP | SRC: 185.220.101.4:9314 -> DST: 10.0.0.254:1001 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:00] PROTO: TCP | SRC: 185.220.101.4:45277 -> DST: 10.0.0.254:1002 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:00] PROTO: TCP | SRC: 185.220.101.4:5996 -> DST: 10.0.0.254:1003 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:00] PROTO: TCP | SRC: 185.220.101.4:9796 -> DST: 10.0.0.254:1004 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:00] PROTO: TCP | SRC: 185.220.101.4:18305 -> DST: 10.0.0.254:1005 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:00] PROTO: TCP | SRC: 185.220.101.4:18293 -> DST: 10.0.0.254:1006 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:00] PROTO: TCP | SRC: 185.220.101.4:9168 -> DST: 10.0.0.254:1007 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:57376 -> DST: 10.0.0.254:1008 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:54576 -> DST: 10.0.0.254:1009 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:52866 -> DST: 10.0.0.254:1010 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:22413 -> DST: 10.0.0.254:1011 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:56276 -> DST: 10.0.0.254:1012 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:3134 -> DST: 10.0.0.254:1013 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:26194 -> DST: 10.0.0.254:1014 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:25642 -> DST: 10.0.0.254:1015 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:1234 -> DST: 10.0.0.254:1016 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:17505 -> DST: 10.0.0.254:1017 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:7446 -> DST: 10.0.0.254:1018 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:14834 -> DST: 10.0.0.254:1019 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:52445 -> DST: 10.0.0.254:1020 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:37967 -> DST: 10.0.0.254:1021 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:33920 -> DST: 10.0.0.254:1022 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:17191 -> DST: 10.0.0.254:1023 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:01] PROTO: TCP | SRC: 185.220.101.4:5814 -> DST: 10.0.0.254:1024 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:02] PROTO: ARP | SRC: 185.220.101.4:None -> DST: 8.8.4.4:None | LEN: 230 | FLAGS: 
[2026-06-17 15:30:02] PROTO: TCP | SRC: 8.8.8.8:3389 -> DST: 192.168.1.100:80 | LEN: 466 | FLAGS: A
[2026-06-17 15:30:02] PROTO: ARP | SRC: 185.220.101.4:None -> DST: 192.168.1.100:None | LEN: 923 | FLAGS: 
[2026-06-17 15:30:03] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 8.8.4.4:None | LEN: 896 | FLAGS: 
[2026-06-17 15:30:03] PROTO: DNS | SRC: 172.16.5.25:28879 -> DST: 192.168.1.100:53 | LEN: 204 | FLAGS: 
[2026-06-17 15:30:03] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 192.168.1.100:None | LEN: 342 | FLAGS: 
[2026-06-17 15:30:04] PROTO: DNS | SRC: 8.8.8.8:4702 -> DST: 10.0.0.1:53 | LEN: 283 | FLAGS: 
[2026-06-17 15:30:04] PROTO: DNS | SRC: 10.0.0.4:47540 -> DST: 8.8.4.4:53 | LEN: 1072 | FLAGS: 
[2026-06-17 15:30:05] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 10.0.0.254:None | LEN: 154 | FLAGS: 
[2026-06-17 15:30:05] PROTO: DNS | SRC: 185.220.101.4:17650 -> DST: 10.0.0.254:53 | LEN: 1152 | FLAGS: 
[2026-06-17 15:30:05] PROTO: DNS | SRC: 10.0.0.12:2969 -> DST: 192.168.1.100:53 | LEN: 98 | FLAGS: 
[2026-06-17 15:30:06] PROTO: DNS | SRC: 192.168.1.15:51536 -> DST: 8.8.4.4:53 | LEN: 1456 | FLAGS: 
[2026-06-17 15:30:06] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 192.168.1.100:None | LEN: 120 | FLAGS: 
[2026-06-17 15:30:07] PROTO: UDP | SRC: 10.0.0.4:12345 -> DST: 8.8.4.4:53 | LEN: 403 | FLAGS: 
[2026-06-17 15:30:07] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.254:None | LEN: 699 | FLAGS: 
[2026-06-17 15:30:08] PROTO: UDP | SRC: 172.16.5.25:8080 -> DST: 192.168.1.100:21 | LEN: 446 | FLAGS: 
[2026-06-17 15:30:08] PROTO: DNS | SRC: 10.0.0.12:54959 -> DST: 10.0.0.1:53 | LEN: 630 | FLAGS: 
[2026-06-17 15:30:08] PROTO: UDP | SRC: 8.8.8.8:80 -> DST: 192.168.1.1:22 | LEN: 326 | FLAGS: 
[2026-06-17 15:30:09] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 192.168.1.100:None | LEN: 1218 | FLAGS: 
[2026-06-17 15:30:09] PROTO: TCP | SRC: 10.0.0.12:53 -> DST: 10.0.0.1:445 | LEN: 409 | FLAGS: A
[2026-06-17 15:30:09] PROTO: TCP | SRC: 10.0.0.4:53 -> DST: 10.0.0.1:3389 | LEN: 1183 | FLAGS: A
[2026-06-17 15:30:09] PROTO: TCP | SRC: 192.168.1.15:445 -> DST: 10.0.0.254:22 | LEN: 827 | FLAGS: A
[2026-06-17 15:30:10] PROTO: TCP | SRC: 185.220.101.4:443 -> DST: 8.8.4.4:22 | LEN: 1061 | FLAGS: A
[2026-06-17 15:30:10] PROTO: TCP | SRC: 8.8.8.8:443 -> DST: 10.0.0.254:80 | LEN: 375 | FLAGS: S
[2026-06-17 15:30:10] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 192.168.1.100:None | LEN: 350 | FLAGS: 
[2026-06-17 15:30:10] PROTO: DNS | SRC: 192.168.1.15:30862 -> DST: 192.168.1.1:53 | LEN: 866 | FLAGS: 
[2026-06-17 15:30:11] PROTO: DNS | SRC: 10.0.0.12:25295 -> DST: 10.0.0.1:53 | LEN: 1047 | FLAGS: 
[2026-06-17 15:30:11] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 8.8.4.4:None | LEN: 307 | FLAGS: 
[2026-06-17 15:30:11] PROTO: UDP | SRC: 10.0.0.4:443 -> DST: 192.168.1.100:3389 | LEN: 822 | FLAGS: 
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:22852 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:10023 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:31877 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:17495 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:40056 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:36996 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:62527 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:19695 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:1654 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:18233 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:10187 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:17415 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:55302 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:55935 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:54229 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:30137 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:22576 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:15605 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:11672 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:33714 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:16115 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:60183 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:59841 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:56830 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:27362 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:49121 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:42040 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:33481 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:48373 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:48312 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:49612 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:54705 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:30:12] PROTO: TCP | SRC: 185.220.101.99:9635 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
